,country,year,sex,age,cases
56965,TJ,1987,f,25-34,0
56966,TJ,1988,f,25-34,0
56967,TJ,1989,f,25-34,0
56968,TJ,1990,f,25-34,0
56969,TJ,1991,f,25-34,0
56970,TJ,1992,f,25-34,0
56971,TJ,1993,f,25-34,0
56972,TJ,1994,f,25-34,0
56973,TJ,1995,f,25-34,0
56974,TJ,1996,f,25-34,26
56975,TJ,1997,f,25-34,33
56976,TJ,1998,f,25-34,60
56977,TJ,1999,f,25-34,0
56978,TJ,2000,f,25-34,0
56979,TJ,2001,f,25-34,83
56980,TJ,2002,f,25-34,84
56981,TJ,2003,f,25-34,0
56982,TJ,2004,f,25-34,59
56983,TJ,2005,f,25-34,185
56984,TJ,2006,f,25-34,0
56985,TJ,2007,f,25-34,243
56986,TJ,2008,f,25-34,211
56987,TK,1980,f,25-34,0
56988,TK,1981,f,25-34,0
56989,TK,1982,f,25-34,0
56990,TK,1983,f,25-34,0
56991,TK,1984,f,25-34,0
56992,TK,1985,f,25-34,0
56993,TK,1986,f,25-34,0
56994,TK,1987,f,25-34,0
56995,TK,1988,f,25-34,0
56996,TK,1989,f,25-34,0
56997,TK,1990,f,25-34,0
56998,TK,1991,f,25-34,0
56999,TK,1992,f,25-34,0
57000,TK,1994,f,25-34,0
57001,TK,1995,f,25-34,0
57002,TK,1996,f,25-34,0
57003,TK,1999,f,25-34,0
57004,TK,2000,f,25-34,0
57005,TK,2001,f,25-34,0
57006,TK,2002,f,25-34,0
57007,TK,2003,f,25-34,0
57008,TK,2004,f,25-34,0
57009,TK,2005,f,25-34,0
57010,TK,2006,f,25-34,0
57011,TK,2007,f,25-34,0
57012,TK,2008,f,25-34,6
57013,TL,2001,f,25-34,0
57014,TL,2002,f,25-34,124
57015,TL,2003,f,25-34,116
57016,TL,2004,f,25-34,116
57017,TL,2005,f,25-34,90
57018,TL,2006,f,25-34,76
57019,TL,2007,f,25-34,98
57020,TL,2008,f,25-34,72
57021,TM,1980,f,25-34,0
57022,TM,1981,f,25-34,0
57023,TM,1982,f,25-34,0
57024,TM,1983,f,25-34,0
57025,TM,1984,f,25-34,0
57026,TM,1985,f,25-34,0
57027,TM,1986,f,25-34,0
57028,TM,1987,f,25-34,0
57029,TM,1988,f,25-34,0
57030,TM,1989,f,25-34,0
57031,TM,1990,f,25-34,0
57032,TM,1991,f,25-34,0
57033,TM,1992,f,25-34,0
57034,TM,1993,f,25-34,0
57035,TM,1995,f,25-34,146
57036,TM,1996,f,25-34,75
57037,TM,1997,f,25-34,95
57038,TM,1998,f,25-34,69
57039,TM,1999,f,25-34,103
57040,TM,2000,f,25-34,140
57041,TM,2001,f,25-34,137
57042,TM,2002,f,25-34,143
57043,TM,2003,f,25-34,139
57044,TM,2004,f,25-34,128
57045,TM,2005,f,25-34,101
57046,TM,2006,f,25-34,115
57047,TM,2007,f,25-34,132
57048,TM,2008,f,25-34,146
57049,TN,1980,f,25-34,0
57050,TN,1981,f,25-34,0
57051,TN,1982,f,25-34,0
57052,TN,1983,f,25-34,0
57053,TN,1984,f,25-34,0
57054,TN,1985,f,25-34,0
57055,TN,1986,f,25-34,0
57056,TN,1987,f,25-34,0
57057,TN,1988,f,25-34,0
57058,TN,1989,f,25-34,0
57059,TN,1990,f,25-34,0
57060,TN,1991,f,25-34,0
57061,TN,1992,f,25-34,0
57062,TN,1993,f,25-34,0
57063,TN,1994,f,25-34,0
57064,TN,1995,f,25-34,0
57065,TN,1996,f,25-34,0
57066,TN,1997,f,25-34,0
57067,TN,1998,f,25-34,65
57068,TN,1999,f,25-34,76
57069,TN,2000,f,25-34,59
57070,TN,2001,f,25-34,42
57071,TN,2002,f,25-34,50
57072,TN,2003,f,25-34,56
57073,TN,2004,f,25-34,55
57074,TN,2005,f,25-34,61
57075,TN,2006,f,25-34,52
57076,TN,2007,f,25-34,54
57077,TN,2008,f,25-34,57
57078,TO,1980,f,25-34,0
57079,TO,1981,f,25-34,0
57080,TO,1982,f,25-34,0
57081,TO,1983,f,25-34,0
57082,TO,1984,f,25-34,0
57083,TO,1985,f,25-34,0
57084,TO,1986,f,25-34,0
57085,TO,1987,f,25-34,0
57086,TO,1988,f,25-34,0
57087,TO,1989,f,25-34,0
57088,TO,1990,f,25-34,0
57089,TO,1991,f,25-34,0
57090,TO,1992,f,25-34,0
57091,TO,1993,f,25-34,0
57092,TO,1994,f,25-34,0
57093,TO,1995,f,25-34,1
57094,TO,1996,f,25-34,1
57095,TO,1997,f,25-34,0
57096,TO,1998,f,25-34,0
57097,TO,1999,f,25-34,0
57098,TO,2000,f,25-34,1
57099,TO,2001,f,25-34,2
57100,TO,2002,f,25-34,1
57101,TO,2003,f,25-34,0
57102,TO,2004,f,25-34,0
57103,TO,2005,f,25-34,1
57104,TO,2006,f,25-34,1
57105,TO,2007,f,25-34,1
57106,TO,2008,f,25-34,0
57107,TR,1980,f,25-34,0
57108,TR,1981,f,25-34,0
57109,TR,1982,f,25-34,0
57110,TR,1983,f,25-34,0
57111,TR,1984,f,25-34,0
57112,TR,1985,f,25-34,0
57113,TR,1986,f,25-34,0
57114,TR,1987,f,25-34,0
57115,TR,1988,f,25-34,0
57116,TR,1989,f,25-34,0
57117,TR,1990,f,25-34,0
57118,TR,1991,f,25-34,0
57119,TR,1992,f,25-34,0
57120,TR,1995,f,25-34,0
57121,TR,1996,f,25-34,0
57122,TR,1997,f,25-34,0
57123,TR,1998,f,25-34,0
57124,TR,1999,f,25-34,0
57125,TR,2000,f,25-34,0
57126,TR,2001,f,25-34,0
57127,TR,2002,f,25-34,0
57128,TR,2003,f,25-34,0
57129,TR,2004,f,25-34,21
57130,TR,2005,f,25-34,474
57131,TR,2006,f,25-34,507
57132,TR,2007,f,25-34,531
57133,TR,2008,f,25-34,485
57134,TT,1980,f,25-34,0
57135,TT,1981,f,25-34,0
57136,TT,1982,f,25-34,0
57137,TT,1983,f,25-34,0
57138,TT,1984,f,25-34,0
57139,TT,1985,f,25-34,0
57140,TT,1986,f,25-34,0
57141,TT,1987,f,25-34,0
57142,TT,1988,f,25-34,0
57143,TT,1989,f,25-34,0
57144,TT,1990,f,25-34,0
57145,TT,1991,f,25-34,0
57146,TT,1992,f,25-34,0
57147,TT,1993,f,25-34,0
57148,TT,1994,f,25-34,0
57149,TT,1995,f,25-34,4
57150,TT,1996,f,25-34,5
57151,TT,1997,f,25-34,0
57152,TT,1998,f,25-34,3
57153,TT,1999,f,25-34,6
57154,TT,2000,f,25-34,7
57155,TT,2001,f,25-34,11
57156,TT,2002,f,25-34,11
57157,TT,2003,f,25-34,2
57158,TT,2004,f,25-34,8
57159,TT,2005,f,25-34,9
57160,TT,2006,f,25-34,10
57161,TT,2007,f,25-34,7
57162,TT,2008,f,25-34,12
57163,TV,1980,f,25-34,0
57164,TV,1981,f,25-34,0
57165,TV,1982,f,25-34,0
57166,TV,1983,f,25-34,0
57167,TV,1984,f,25-34,0
57168,TV,1985,f,25-34,0
57169,TV,1986,f,25-34,0
57170,TV,1987,f,25-34,0
57171,TV,1988,f,25-34,0
57172,TV,1989,f,25-34,0
57173,TV,1990,f,25-34,0
57174,TV,1991,f,25-34,0
57175,TV,1992,f,25-34,0
57176,TV,1993,f,25-34,0
57177,TV,1994,f,25-34,0
57178,TV,1995,f,25-34,1
57179,TV,1997,f,25-34,0
57180,TV,1998,f,25-34,1
57181,TV,1999,f,25-34,0
57182,TV,2000,f,25-34,0
57183,TV,2001,f,25-34,0
57184,TV,2002,f,25-34,0
57185,TV,2003,f,25-34,0
57186,TV,2004,f,25-34,0
57187,TV,2005,f,25-34,0
57188,TV,2006,f,25-34,0
57189,TV,2007,f,25-34,0
57190,TV,2008,f,25-34,2
57191,TZ,1980,f,25-34,0
57192,TZ,1981,f,25-34,0
57193,TZ,1982,f,25-34,0
57194,TZ,1983,f,25-34,0
57195,TZ,1984,f,25-34,0
57196,TZ,1985,f,25-34,0
57197,TZ,1986,f,25-34,0
57198,TZ,1987,f,25-34,0
57199,TZ,1988,f,25-34,0
57200,TZ,1989,f,25-34,0
57201,TZ,1990,f,25-34,0
57202,TZ,1991,f,25-34,0
57203,TZ,1992,f,25-34,0
57204,TZ,1993,f,25-34,0
57205,TZ,1994,f,25-34,0
57206,TZ,1995,f,25-34,2532
57207,TZ,1996,f,25-34,2885
57208,TZ,1997,f,25-34,2876
57209,TZ,1998,f,25-34,3243
57210,TZ,1999,f,25-34,3469
57211,TZ,2000,f,25-34,3426
57212,TZ,2001,f,25-34,3609
57213,TZ,2002,f,25-34,3511
57214,TZ,2003,f,25-34,3504
57215,TZ,2004,f,25-34,3537
57216,TZ,2005,f,25-34,3521
57217,TZ,2006,f,25-34,3326
57218,TZ,2007,f,25-34,3388
57219,TZ,2008,f,25-34,3152
57220,UA,1980,f,25-34,0
57221,UA,1981,f,25-34,0
57222,UA,1982,f,25-34,0
57223,UA,1983,f,25-34,0
57224,UA,1984,f,25-34,0
57225,UA,1985,f,25-34,0
57226,UA,1986,f,25-34,0
57227,UA,1987,f,25-34,0
57228,UA,1988,f,25-34,0
57229,UA,1989,f,25-34,0
57230,UA,1990,f,25-34,0
57231,UA,1991,f,25-34,0
57232,UA,1992,f,25-34,0
57233,UA,1993,f,25-34,0
57234,UA,1994,f,25-34,0
57235,UA,1995,f,25-34,380
57236,UA,1996,f,25-34,410
57237,UA,1997,f,25-34,474
57238,UA,1998,f,25-34,556
57239,UA,1999,f,25-34,577
57240,UA,2000,f,25-34,590
57241,UA,2001,f,25-34,649
57242,UA,2002,f,25-34,0
57243,UA,2003,f,25-34,745
57244,UA,2004,f,25-34,0
57245,UA,2005,f,25-34,0
57246,UA,2006,f,25-34,909
57247,UA,2007,f,25-34,1661
57248,UA,2008,f,25-34,979
57249,UG,1980,f,25-34,0
57250,UG,1981,f,25-34,0
57251,UG,1982,f,25-34,0
57252,UG,1983,f,25-34,0
57253,UG,1986,f,25-34,0
57254,UG,1987,f,25-34,0
57255,UG,1988,f,25-34,0
57256,UG,1989,f,25-34,0
57257,UG,1990,f,25-34,0
57258,UG,1991,f,25-34,0
57259,UG,1992,f,25-34,0
57260,UG,1993,f,25-34,0
57261,UG,1994,f,25-34,0
57262,UG,1995,f,25-34,1845
57263,UG,1996,f,25-34,2099
57264,UG,1997,f,25-34,2489
57265,UG,1998,f,25-34,2760
57266,UG,1999,f,25-34,2591
57267,UG,2000,f,25-34,2782
57268,UG,2001,f,25-34,2656
57269,UG,2002,f,25-34,3011
57270,UG,2003,f,25-34,3176
57271,UG,2004,f,25-34,3110
57272,UG,2005,f,25-34,3099
57273,UG,2006,f,25-34,2909
57274,UG,2007,f,25-34,3008
57275,UG,2008,f,25-34,2985
57276,US,1980,f,25-34,0
57277,US,1981,f,25-34,0
57278,US,1982,f,25-34,0
57279,US,1983,f,25-34,0
57280,US,1984,f,25-34,0
57281,US,1985,f,25-34,0
57282,US,1986,f,25-34,0
57283,US,1987,f,25-34,0
57284,US,1988,f,25-34,0
57285,US,1989,f,25-34,0
57286,US,1990,f,25-34,0
57287,US,1991,f,25-34,0
57288,US,1992,f,25-34,0
57289,US,1993,f,25-34,0
57290,US,1994,f,25-34,0
57291,US,1995,f,25-34,579
57292,US,1996,f,25-34,487
57293,US,1997,f,25-34,449
57294,US,1998,f,25-34,425
57295,US,1999,f,25-34,391
57296,US,2000,f,25-34,376
57297,US,2001,f,25-34,410
57298,US,2002,f,25-34,423
57299,US,2003,f,25-34,353
57300,US,2004,f,25-34,339
57301,US,2005,f,25-34,348
57302,US,2006,f,25-34,384
57303,US,2007,f,25-34,338
57304,US,2008,f,25-34,329
57305,UY,1980,f,25-34,0
57306,UY,1981,f,25-34,0
57307,UY,1982,f,25-34,0
57308,UY,1983,f,25-34,0
57309,UY,1984,f,25-34,0
57310,UY,1985,f,25-34,0
57311,UY,1986,f,25-34,0
57312,UY,1987,f,25-34,0
57313,UY,1988,f,25-34,0
57314,UY,1989,f,25-34,0
57315,UY,1990,f,25-34,0
57316,UY,1991,f,25-34,0
57317,UY,1992,f,25-34,0
57318,UY,1993,f,25-34,0
57319,UY,1994,f,25-34,0
57320,UY,1995,f,25-34,26
57321,UY,1996,f,25-34,35
57322,UY,1997,f,25-34,28
57323,UY,1998,f,25-34,29
57324,UY,1999,f,25-34,25
57325,UY,2000,f,25-34,22
57326,UY,2001,f,25-34,31
57327,UY,2002,f,25-34,25
57328,UY,2003,f,25-34,24
57329,UY,2004,f,25-34,25
57330,UY,2005,f,25-34,30
57331,UY,2006,f,25-34,19
57332,UY,2007,f,25-34,26
57333,UY,2008,f,25-34,35
57334,UZ,1980,f,25-34,0
57335,UZ,1981,f,25-34,0
57336,UZ,1982,f,25-34,0
57337,UZ,1983,f,25-34,0
57338,UZ,1984,f,25-34,0
57339,UZ,1985,f,25-34,0
57340,UZ,1986,f,25-34,0
57341,UZ,1987,f,25-34,0
57342,UZ,1988,f,25-34,0
57343,UZ,1989,f,25-34,0
57344,UZ,1990,f,25-34,0
57345,UZ,1992,f,25-34,0
57346,UZ,1993,f,25-34,0
57347,UZ,1994,f,25-34,0
57348,UZ,1995,f,25-34,0
57349,UZ,1996,f,25-34,799
57350,UZ,1997,f,25-34,0
57351,UZ,1998,f,25-34,9
57352,UZ,1999,f,25-34,647
57353,UZ,2000,f,25-34,547
57354,UZ,2001,f,25-34,631
57355,UZ,2002,f,25-34,394
57356,UZ,2003,f,25-34,588
57357,UZ,2004,f,25-34,600
57358,UZ,2005,f,25-34,597
57359,UZ,2006,f,25-34,597
57360,UZ,2007,f,25-34,507
57361,UZ,2008,f,25-34,479
57362,VC,1980,f,25-34,0
57363,VC,1981,f,25-34,0
57364,VC,1982,f,25-34,0
57365,VC,1983,f,25-34,0
57366,VC,1984,f,25-34,0
57367,VC,1985,f,25-34,0
57368,VC,1986,f,25-34,0
57369,VC,1987,f,25-34,0
57370,VC,1988,f,25-34,0
57371,VC,1989,f,25-34,0
57372,VC,1990,f,25-34,0
57373,VC,1991,f,25-34,0
57374,VC,1992,f,25-34,0
57375,VC,1993,f,25-34,0
57376,VC,1994,f,25-34,0
57377,VC,1995,f,25-34,0
57378,VC,1996,f,25-34,0
57379,VC,1997,f,25-34,0
57380,VC,1998,f,25-34,0
57381,VC,1999,f,25-34,0
57382,VC,2000,f,25-34,0
57383,VC,2001,f,25-34,0
57384,VC,2002,f,25-34,1
57385,VC,2003,f,25-34,0
57386,VC,2004,f,25-34,0
57387,VC,2005,f,25-34,1
57388,VC,2006,f,25-34,0
57389,VC,2007,f,25-34,0
57390,VC,2008,f,25-34,0
57391,VE,1980,f,25-34,0
57392,VE,1981,f,25-34,0
57393,VE,1982,f,25-34,0
57394,VE,1983,f,25-34,0
57395,VE,1984,f,25-34,0
57396,VE,1985,f,25-34,0
57397,VE,1986,f,25-34,0
57398,VE,1987,f,25-34,0
57399,VE,1988,f,25-34,0
57400,VE,1989,f,25-34,0
57401,VE,1990,f,25-34,0
57402,VE,1991,f,25-34,0
57403,VE,1992,f,25-34,0
57404,VE,1993,f,25-34,0
57405,VE,1994,f,25-34,0
57406,VE,1995,f,25-34,0
57407,VE,1996,f,25-34,0
57408,VE,1997,f,25-34,0
57409,VE,1998,f,25-34,0
57410,VE,1999,f,25-34,315
57411,VE,2000,f,25-34,0
57412,VE,2001,f,25-34,0
57413,VE,2002,f,25-34,280
57414,VE,2003,f,25-34,355
57415,VE,2004,f,25-34,324
57416,VE,2005,f,25-34,299
57417,VE,2006,f,25-34,297
57418,VE,2007,f,25-34,271
57419,VE,2008,f,25-34,272
57420,VG,1997,f,25-34,0
57421,VG,2000,f,25-34,0
57422,VG,2001,f,25-34,0
57423,VG,2002,f,25-34,0
57424,VG,2003,f,25-34,0
57425,VG,2004,f,25-34,1
57426,VG,2005,f,25-34,0
57427,VG,2006,f,25-34,0
57428,VG,2007,f,25-34,0
57429,VG,2008,f,25-34,0
57430,VI,1980,f,25-34,0
57431,VI,1981,f,25-34,0
57432,VI,1982,f,25-34,0
57433,VI,1983,f,25-34,0
57434,VI,1984,f,25-34,0
57435,VI,1985,f,25-34,0
57436,VI,1986,f,25-34,0
57437,VI,1987,f,25-34,0
57438,VI,1988,f,25-34,0
57439,VI,1989,f,25-34,0
57440,VI,1990,f,25-34,0
57441,VI,1991,f,25-34,0
57442,VI,1994,f,25-34,0
57443,VI,1995,f,25-34,0
57444,VI,1996,f,25-34,1
57445,VI,2006,f,25-34,0
57446,VI,2007,f,25-34,0
57447,VI,2008,f,25-34,0
57448,VN,1980,f,25-34,0
57449,VN,1981,f,25-34,0
57450,VN,1982,f,25-34,0
57451,VN,1983,f,25-34,0
57452,VN,1984,f,25-34,0
57453,VN,1985,f,25-34,0
57454,VN,1986,f,25-34,0
57455,VN,1987,f,25-34,0
57456,VN,1988,f,25-34,0
57457,VN,1989,f,25-34,0
57458,VN,1990,f,25-34,0
57459,VN,1991,f,25-34,0
57460,VN,1992,f,25-34,0
57461,VN,1993,f,25-34,0
57462,VN,1994,f,25-34,0
57463,VN,1995,f,25-34,0
57464,VN,1996,f,25-34,2606
57465,VN,1997,f,25-34,2809
57466,VN,1998,f,25-34,2749
57467,VN,1999,f,25-34,2511
57468,VN,2000,f,25-34,2320
57469,VN,2001,f,25-34,2357
57470,VN,2002,f,25-34,2357
57471,VN,2003,f,25-34,2262
57472,VN,2004,f,25-34,2398
57473,VN,2005,f,25-34,2293
57474,VN,2006,f,25-34,2381
57475,VN,2007,f,25-34,2354
57476,VN,2008,f,25-34,2416
57477,VU,1980,f,25-34,0
57478,VU,1981,f,25-34,0
57479,VU,1982,f,25-34,0
57480,VU,1983,f,25-34,0
57481,VU,1984,f,25-34,0
57482,VU,1985,f,25-34,0
57483,VU,1986,f,25-34,0
57484,VU,1987,f,25-34,0
57485,VU,1988,f,25-34,0
57486,VU,1989,f,25-34,0
57487,VU,1990,f,25-34,0
57488,VU,1991,f,25-34,0
57489,VU,1992,f,25-34,0
57490,VU,1993,f,25-34,0
57491,VU,1994,f,25-34,0
57492,VU,1995,f,25-34,0
57493,VU,1996,f,25-34,3
57494,VU,1997,f,25-34,0
57495,VU,1998,f,25-34,9
57496,VU,1999,f,25-34,10
57497,VU,2000,f,25-34,15
57498,VU,2001,f,25-34,4
57499,VU,2002,f,25-34,1
57500,VU,2003,f,25-34,4
57501,VU,2004,f,25-34,8
57502,VU,2005,f,25-34,1
57503,VU,2006,f,25-34,9
57504,VU,2007,f,25-34,8
57505,VU,2008,f,25-34,4
57506,WF,1980,f,25-34,0
57507,WF,1981,f,25-34,0
57508,WF,1982,f,25-34,0
57509,WF,1983,f,25-34,0
57510,WF,1984,f,25-34,0
57511,WF,1985,f,25-34,0
57512,WF,1987,f,25-34,0
57513,WF,1988,f,25-34,0
57514,WF,1989,f,25-34,0
57515,WF,1991,f,25-34,0
57516,WF,1992,f,25-34,0
57517,WF,1993,f,25-34,0
57518,WF,1994,f,25-34,0
57519,WF,1995,f,25-34,0
57520,WF,1996,f,25-34,3
57521,WF,1997,f,25-34,0
57522,WF,2001,f,25-34,0
57523,WF,2002,f,25-34,0
57524,WF,2003,f,25-34,1
57525,WF,2004,f,25-34,0
57526,WF,2005,f,25-34,0
57527,WF,2006,f,25-34,0
57528,WF,2007,f,25-34,0
57529,WF,2008,f,25-34,0
57530,WS,1980,f,25-34,0
57531,WS,1981,f,25-34,0
57532,WS,1982,f,25-34,0
57533,WS,1983,f,25-34,0
57534,WS,1984,f,25-34,0
57535,WS,1985,f,25-34,0
57536,WS,1986,f,25-34,0
57537,WS,1987,f,25-34,0
57538,WS,1988,f,25-34,0
57539,WS,1989,f,25-34,0
57540,WS,1990,f,25-34,0
57541,WS,1991,f,25-34,0
57542,WS,1992,f,25-34,0
57543,WS,1993,f,25-34,0
57544,WS,1994,f,25-34,0
57545,WS,1995,f,25-34,2
57546,WS,1996,f,25-34,3
57547,WS,1997,f,25-34,1
57548,WS,1998,f,25-34,1
57549,WS,1999,f,25-34,2
57550,WS,2000,f,25-34,1
57551,WS,2001,f,25-34,1
57552,WS,2002,f,25-34,5
57553,WS,2003,f,25-34,2
57554,WS,2004,f,25-34,0
57555,WS,2005,f,25-34,0
57556,WS,2006,f,25-34,0
57557,WS,2007,f,25-34,0
57558,WS,2008,f,25-34,1
57559,YE,1988,f,25-34,0
57560,YE,1989,f,25-34,0
57561,YE,1990,f,25-34,0
57562,YE,1991,f,25-34,0
57563,YE,1992,f,25-34,0
57564,YE,1993,f,25-34,0
57565,YE,1994,f,25-34,0
57566,YE,1995,f,25-34,720
57567,YE,1996,f,25-34,100
57568,YE,1997,f,25-34,449
57569,YE,1998,f,25-34,632
57570,YE,1999,f,25-34,532
57571,YE,2000,f,25-34,627
57572,YE,2001,f,25-34,562
57573,YE,2002,f,25-34,443
57574,YE,2003,f,25-34,426
57575,YE,2004,f,25-34,376
57576,YE,2005,f,25-34,410
57577,YE,2006,f,25-34,358
57578,YE,2007,f,25-34,374
57579,YE,2008,f,25-34,455
57580,YU,1980,f,25-34,0
57581,YU,1981,f,25-34,0
57582,YU,1982,f,25-34,0
57583,YU,1983,f,25-34,0
57584,YU,1984,f,25-34,0
57585,YU,1985,f,25-34,0
57586,YU,1986,f,25-34,0
57587,YU,1987,f,25-34,0
57588,YU,1988,f,25-34,0
57589,YU,1989,f,25-34,0
57590,YU,1990,f,25-34,0
57591,YU,1991,f,25-34,0
57592,YU,1992,f,25-34,0
57593,YU,1993,f,25-34,0
57594,YU,1994,f,25-34,0
57595,YU,1995,f,25-34,167
57596,YU,1996,f,25-34,159
57597,YU,1997,f,25-34,274
57598,YU,1998,f,25-34,0
57599,YU,1999,f,25-34,0
57600,YU,2000,f,25-34,0
57601,YU,2001,f,25-34,46
57602,YU,2002,f,25-34,48
57603,YU,2003,f,25-34,58
57604,YU,2004,f,25-34,89
57605,ZA,1980,f,25-34,0
57606,ZA,1981,f,25-34,0
57607,ZA,1982,f,25-34,0
57608,ZA,1983,f,25-34,0
57609,ZA,1984,f,25-34,0
57610,ZA,1985,f,25-34,0
57611,ZA,1986,f,25-34,0
57612,ZA,1987,f,25-34,0
57613,ZA,1988,f,25-34,0
57614,ZA,1989,f,25-34,0
57615,ZA,1990,f,25-34,0
57616,ZA,1991,f,25-34,0
57617,ZA,1992,f,25-34,0
57618,ZA,1993,f,25-34,0
57619,ZA,1994,f,25-34,0
57620,ZA,1995,f,25-34,0
57621,ZA,1996,f,25-34,0
57622,ZA,1997,f,25-34,0
57623,ZA,1998,f,25-34,0
57624,ZA,1999,f,25-34,1384
57625,ZA,2000,f,25-34,1716
57626,ZA,2001,f,25-34,3220
57627,ZA,2002,f,25-34,11312
57628,ZA,2003,f,25-34,16867
57629,ZA,2004,f,25-34,18975
57630,ZA,2005,f,25-34,19343
57631,ZA,2006,f,25-34,20387
57632,ZA,2007,f,25-34,21049
57633,ZA,2008,f,25-34,21579
57634,ZM,1980,f,25-34,0
57635,ZM,1981,f,25-34,0
57636,ZM,1982,f,25-34,0
57637,ZM,1983,f,25-34,0
57638,ZM,1984,f,25-34,0
57639,ZM,1985,f,25-34,0
57640,ZM,1986,f,25-34,0
57641,ZM,1987,f,25-34,0
57642,ZM,1988,f,25-34,0
57643,ZM,1989,f,25-34,0
57644,ZM,1990,f,25-34,0
57645,ZM,1991,f,25-34,0
57646,ZM,1992,f,25-34,0
57647,ZM,1993,f,25-34,0
57648,ZM,1994,f,25-34,0
57649,ZM,1995,f,25-34,1779
57650,ZM,1996,f,25-34,0
57651,ZM,1999,f,25-34,0
57652,ZM,2000,f,25-34,1118
57653,ZM,2001,f,25-34,0
57654,ZM,2002,f,25-34,2730
57655,ZM,2003,f,25-34,3439
57656,ZM,2004,f,25-34,2961
57657,ZM,2005,f,25-34,2463
57658,ZM,2006,f,25-34,2834
57659,ZM,2007,f,25-34,2193
57660,ZM,2008,f,25-34,2062
57661,ZW,1980,f,25-34,0
57662,ZW,1981,f,25-34,0
57663,ZW,1982,f,25-34,0
57664,ZW,1983,f,25-34,0
57665,ZW,1984,f,25-34,0
57666,ZW,1985,f,25-34,0
57667,ZW,1986,f,25-34,0
57668,ZW,1987,f,25-34,0
57669,ZW,1988,f,25-34,0
57670,ZW,1989,f,25-34,0
57671,ZW,1990,f,25-34,0
57672,ZW,1991,f,25-34,0
57673,ZW,1992,f,25-34,0
57674,ZW,1993,f,25-34,0
57675,ZW,1994,f,25-34,0
57676,ZW,1995,f,25-34,0
57677,ZW,1996,f,25-34,0
57678,ZW,1997,f,25-34,0
57679,ZW,1998,f,25-34,0
57680,ZW,1999,f,25-34,0
57681,ZW,2000,f,25-34,0
57682,ZW,2001,f,25-34,0
57683,ZW,2002,f,25-34,2185
57684,ZW,2003,f,25-34,2856
57685,ZW,2004,f,25-34,2858
57686,ZW,2005,f,25-34,2242
57687,ZW,2006,f,25-34,2424
57688,ZW,2007,f,25-34,3311
57689,ZW,2008,f,25-34,0
57690,AD,1989,f,35-44,0
57691,AD,1990,f,35-44,0
57692,AD,1991,f,35-44,0
57693,AD,1992,f,35-44,0
57694,AD,1993,f,35-44,0
57695,AD,1994,f,35-44,0
57696,AD,1996,f,35-44,0
57697,AD,1997,f,35-44,3
57698,AD,1998,f,35-44,0
57699,AD,1999,f,35-44,1
57700,AD,2000,f,35-44,0
57701,AD,2001,f,35-44,0
57702,AD,2002,f,35-44,0
57703,AD,2003,f,35-44,1
57704,AD,2004,f,35-44,0
57705,AD,2005,f,35-44,1
57706,AD,2006,f,35-44,0
57707,AD,2007,f,35-44,0
57708,AD,2008,f,35-44,1
57709,AE,1980,f,35-44,0
57710,AE,1981,f,35-44,0
57711,AE,1982,f,35-44,0
57712,AE,1983,f,35-44,0
57713,AE,1984,f,35-44,0
57714,AE,1985,f,35-44,0
57715,AE,1986,f,35-44,0
57716,AE,1987,f,35-44,0
57717,AE,1988,f,35-44,0
57718,AE,1989,f,35-44,0
57719,AE,1990,f,35-44,0
57720,AE,1991,f,35-44,0
57721,AE,1992,f,35-44,0
57722,AE,1994,f,35-44,0
57723,AE,1996,f,35-44,0
57724,AE,1998,f,35-44,0
57725,AE,1999,f,35-44,3
57726,AE,2000,f,35-44,3
57727,AE,2001,f,35-44,0
57728,AE,2002,f,35-44,3
57729,AE,2003,f,35-44,3
57730,AE,2004,f,35-44,7
57731,AE,2005,f,35-44,0
57732,AE,2006,f,35-44,5
57733,AE,2007,f,35-44,3
57734,AE,2008,f,35-44,1
57735,AF,1980,f,35-44,0
57736,AF,1981,f,35-44,0
57737,AF,1982,f,35-44,0
57738,AF,1983,f,35-44,0
57739,AF,1984,f,35-44,0
57740,AF,1985,f,35-44,0
57741,AF,1986,f,35-44,0
57742,AF,1987,f,35-44,0
57743,AF,1988,f,35-44,0
57744,AF,1989,f,35-44,0
57745,AF,1990,f,35-44,0
57746,AF,1991,f,35-44,0
57747,AF,1997,f,35-44,14
57748,AF,1998,f,35-44,194
57749,AF,1999,f,35-44,110
57750,AF,2000,f,35-44,339
57751,AF,2001,f,35-44,586
57752,AF,2002,f,35-44,792
57753,AF,2003,f,35-44,814
57754,AF,2004,f,35-44,1096
57755,AF,2005,f,35-44,1302
57756,AF,2006,f,35-44,1654
57757,AF,2007,f,35-44,1708
57758,AF,2008,f,35-44,1614
57759,AG,1980,f,35-44,0
57760,AG,1981,f,35-44,0
57761,AG,1982,f,35-44,0
57762,AG,1983,f,35-44,0
57763,AG,1984,f,35-44,0
57764,AG,1985,f,35-44,0
57765,AG,1986,f,35-44,0
57766,AG,1987,f,35-44,0
57767,AG,1988,f,35-44,0
57768,AG,1989,f,35-44,0
57769,AG,1990,f,35-44,0
57770,AG,1991,f,35-44,0
57771,AG,1992,f,35-44,0
57772,AG,1995,f,35-44,0
57773,AG,1996,f,35-44,1
57774,AG,1997,f,35-44,0
